Booking_Key,FK_Customer_Key,FK_Date_Key,FK_Movies_Key,FK_Theater_Key,FK_PromoCode_Key,Sales,TicketsSold,CancelledAmount,CancelledQuantity,PromoCodeValue,Customer_Key,Name,Address,City,Zip,State,Country,date_key,date,year,month,day,week,quarter,day_in_week,month_name,day_name,Movie_Key,Title,Rating,Genre,PromoCode_Key,PromoCode,Theater_Key,Theater_Name,Theater_ParentGroup,Country,State,City,ZipCode
1559,1559,201,1,4,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,201,2019-07-20,2019,7,20,29,3,7,July,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
1560,1560,74,2,6,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,74,2019-03-15,2019,3,15,11,1,6,March,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
1561,1561,85,1,5,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,85,2019-03-26,2019,3,26,13,1,3,March,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
1562,1562,203,2,6,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,203,2019-07-22,2019,7,22,30,3,2,July,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
1563,1563,120,2,4,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,2019-04-30,2019,4,30,18,2,3,April,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
1564,1564,308,2,5,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,308,2019-11-04,2019,11,4,45,4,2,November,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
1565,1565,221,2,5,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,221,2019-08-09,2019,8,9,32,3,6,August,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
1566,1566,178,1,4,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,178,2019-06-27,2019,6,27,26,2,5,June,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
1567,1567,227,2,4,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,227,2019-08-15,2019,8,15,33,3,5,August,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
1568,1568,282,2,6,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,282,2019-10-09,2019,10,9,41,4,4,October,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
1569,1569,87,1,6,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,87,2019-03-28,2019,3,28,13,1,5,March,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
1570,1570,227,2,4,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,227,2019-08-15,2019,8,15,33,3,5,August,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
1571,1571,233,2,4,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,233,2019-08-21,2019,8,21,34,3,4,August,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
1572,1572,164,2,4,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,164,2019-06-13,2019,6,13,24,2,5,June,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
1573,1573,118,1,4,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,118,2019-04-28,2019,4,28,18,2,1,April,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
1574,1574,100,1,6,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,2019-04-10,2019,4,10,15,2,4,April,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
1575,1575,142,2,5,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,142,2019-05-22,2019,5,22,21,2,4,May,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
1576,1576,91,1,4,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,91,2019-04-01,2019,4,1,14,2,2,April,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
1577,1577,25,1,5,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25,2019-01-25,2019,1,25,4,1,6,January,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
1578,1578,171,1,6,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,171,2019-06-20,2019,6,20,25,2,5,June,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
1579,1579,141,2,4,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,141,2019-05-21,2019,5,21,21,2,3,May,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
1580,1580,192,1,6,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,192,2019-07-11,2019,7,11,28,3,5,July,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
1581,1581,215,1,4,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,215,2019-08-03,2019,8,3,31,3,7,August,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
1582,1582,177,1,6,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,177,2019-06-26,2019,6,26,26,2,4,June,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
1583,1583,239,2,6,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,239,2019-08-27,2019,8,27,35,3,3,August,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
1584,1584,23,2,4,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23,2019-01-23,2019,1,23,4,1,4,January,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
1585,1585,38,1,6,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,38,2019-02-07,2019,2,7,6,1,5,February,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
1586,1586,116,2,5,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,116,2019-04-26,2019,4,26,17,2,6,April,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
1587,1587,147,1,6,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,147,2019-05-27,2019,5,27,22,2,2,May,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
1588,1588,65,2,4,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,65,2019-03-06,2019,3,6,10,1,4,March,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
1589,1589,205,1,6,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,205,2019-07-24,2019,7,24,30,3,4,July,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
1590,1590,187,1,4,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,187,2019-07-06,2019,7,6,27,3,7,July,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
1591,1591,319,1,5,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,319,2019-11-15,2019,11,15,46,4,6,November,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
1592,1592,75,2,4,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,2019-03-16,2019,3,16,11,1,7,March,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
1593,1593,57,2,6,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57,2019-02-26,2019,2,26,9,1,3,February,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
1594,1594,55,2,6,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55,2019-02-24,2019,2,24,9,1,1,February,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
1595,1595,105,2,5,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,105,2019-04-15,2019,4,15,16,2,2,April,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
1596,1596,41,2,5,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,41,2019-02-10,2019,2,10,7,1,1,February,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
1597,1597,204,1,4,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,204,2019-07-23,2019,7,23,30,3,3,July,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
1598,1598,261,2,6,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,261,2019-09-18,2019,9,18,38,3,4,September,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
1599,1599,52,1,6,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52,2019-02-21,2019,2,21,8,1,5,February,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
1600,1600,114,1,5,,50,5,45.0,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,114,2019-04-24,2019,4,24,17,2,4,April,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
1601,1601,94,1,4,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,2019-04-04,2019,4,4,14,2,5,April,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
1602,1602,125,2,4,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,125,2019-05-05,2019,5,5,19,2,1,May,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
1603,1603,23,1,4,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23,2019-01-23,2019,1,23,4,1,4,January,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
1604,1604,56,2,6,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56,2019-02-25,2019,2,25,9,1,2,February,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
1605,1605,210,1,5,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,210,2019-07-29,2019,7,29,31,3,2,July,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
1606,1606,242,1,4,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,242,2019-08-30,2019,8,30,35,3,6,August,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
1607,1607,260,2,4,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,260,2019-09-17,2019,9,17,38,3,3,September,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
1608,1608,255,1,5,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255,2019-09-12,2019,9,12,37,3,5,September,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
1609,1609,175,2,4,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,175,2019-06-24,2019,6,24,26,2,2,June,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
1610,1610,106,2,5,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,106,2019-04-16,2019,4,16,16,2,3,April,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
1611,1611,4,1,6,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,2019-01-04,2019,1,4,1,1,6,January,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
1612,1612,19,2,4,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19,2019-01-19,2019,1,19,3,1,7,January,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
1613,1613,82,1,5,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,82,2019-03-23,2019,3,23,12,1,7,March,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
1614,1614,30,1,4,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,2019-01-30,2019,1,30,5,1,4,January,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
1615,1615,225,1,4,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,225,2019-08-13,2019,8,13,33,3,3,August,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
1616,1616,76,1,6,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,76,2019-03-17,2019,3,17,12,1,1,March,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
1617,1617,22,1,6,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22,2019-01-22,2019,1,22,4,1,3,January,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
1618,1618,198,1,6,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,198,2019-07-17,2019,7,17,29,3,4,July,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
1619,1619,287,2,5,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,287,2019-10-14,2019,10,14,42,4,2,October,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
1620,1620,201,2,4,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,201,2019-07-20,2019,7,20,29,3,7,July,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
1621,1621,143,1,6,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,143,2019-05-23,2019,5,23,21,2,5,May,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
1622,1622,112,2,5,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,112,2019-04-22,2019,4,22,17,2,2,April,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
1623,1623,127,2,5,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127,2019-05-07,2019,5,7,19,2,3,May,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
1624,1624,299,1,4,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,299,2019-10-26,2019,10,26,43,4,7,October,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
1625,1625,156,1,6,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,156,2019-06-05,2019,6,5,23,2,4,June,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
1626,1626,201,1,6,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,201,2019-07-20,2019,7,20,29,3,7,July,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
1627,1627,215,2,4,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,215,2019-08-03,2019,8,3,31,3,7,August,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
1628,1628,153,2,5,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,153,2019-06-02,2019,6,2,23,2,1,June,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
1629,1629,117,1,4,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,117,2019-04-27,2019,4,27,17,2,7,April,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
1630,1630,123,1,6,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,123,2019-05-03,2019,5,3,18,2,6,May,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
1631,1631,265,2,6,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,265,2019-09-22,2019,9,22,39,3,1,September,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
1632,1632,316,2,4,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,316,2019-11-12,2019,11,12,46,4,3,November,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
1633,1633,144,1,4,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,144,2019-05-24,2019,5,24,21,2,6,May,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
1634,1634,89,1,6,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,89,2019-03-30,2019,3,30,13,1,7,March,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
1635,1635,12,2,4,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,2019-01-12,2019,1,12,2,1,7,January,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
1636,1636,113,2,5,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,113,2019-04-23,2019,4,23,17,2,3,April,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
1637,1637,206,1,4,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,206,2019-07-25,2019,7,25,30,3,5,July,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
1638,1638,52,2,5,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52,2019-02-21,2019,2,21,8,1,5,February,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
1639,1639,280,1,6,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,280,2019-10-07,2019,10,7,41,4,2,October,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
1640,1640,286,2,4,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,286,2019-10-13,2019,10,13,42,4,1,October,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
1641,1641,268,1,4,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,268,2019-09-25,2019,9,25,39,3,4,September,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
1642,1642,161,2,6,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,161,2019-06-10,2019,6,10,24,2,2,June,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
1643,1643,319,1,4,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,319,2019-11-15,2019,11,15,46,4,6,November,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
1644,1644,153,2,6,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,153,2019-06-02,2019,6,2,23,2,1,June,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,6,"Eget Ipsum Donec Company",AMC,US,Ontario,Windsor,39070
1645,1645,125,2,5,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,125,2019-05-05,2019,5,5,19,2,1,May,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
1646,1646,166,2,4,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,166,2019-06-15,2019,6,15,24,2,7,June,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
1647,1647,134,2,5,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,134,2019-05-14,2019,5,14,20,2,3,May,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
1648,1648,169,2,5,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,169,2019-06-18,2019,6,18,25,2,3,June,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
1649,1649,125,2,4,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,125,2019-05-05,2019,5,5,19,2,1,May,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
1650,1650,116,2,4,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,116,2019-04-26,2019,4,26,17,2,6,April,Tuesday,2,"netus et malesuada fames",1,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
1651,1651,201,1,4,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,201,2019-07-20,2019,7,20,29,3,7,July,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,4,"Sed Hendrerit A Corp.",Century,US,X,Hofors,50277
1652,1652,19,1,5,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19,2019-01-19,2019,1,19,3,1,7,January,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
1653,1653,130,1,5,,50,5,,5,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,130,2019-05-10,2019,5,10,19,2,6,May,Tuesday,1,"molestie in,tempus eu",5,Romance,NULL,NULL,5,"Eleifend Corporation",AMC,US,"Provence-Alpes-C̫te d'Azur",Cannes,51130
